time_ns,s11_rho,s11_z_ohm,s22_rho,s22_z_ohm
2.5390625,0.00354991973,50.3562567,0.0036376927,50.3650974
2.54882813,0.00361303127,50.3626133,0.00368427226,50.3697896
2.55859375,0.00367902512,50.369261,0.00375579117,50.376995
2.56835938,0.00373567746,50.3749685,0.00383758406,50.3852368
2.578125,0.00377413123,50.3788429,0.00391120119,50.3926559
2.58789063,0.00379209677,50.3806532,0.00396116981,50.3976923
2.59765625,0.0037946337,50.3809088,0.00398062071,50.3996529
2.60742188,0.00379224941,50.3806685,0.00397373551,50.3989589
2.6171875,0.00379702888,50.3811501,0.00395414457,50.3969842
2.62695313,0.00381822163,50.3832856,0.00393988879,50.3955473
2.63671875,0.00385889766,50.3873846,0.00394680789,50.3962447
2.64648438,0.00391488189,50.3930268,0.0039827785,50.3998704
2.65625,0.00397633663,50.3992211,0.00404489839,50.4061326
2.66601563,0.00403139445,50.4047712,0.00412062367,50.4137673
2.67578125,0.0040705014,50.4087138,0.00419241632,50.4210067
2.68554688,0.00408988265,50.4106678,0.00424418203,50.4262272
2.6953125,0.00409287496,50.4109695,0.00426713664,50.4285423
2.70507813,0.00408865725,50.4105443,0.00426296463,50.4281215
2.71484375,0.00408886244,50.410565,0.00424313544,50.4261216
2.72460938,0.00410332151,50.4120228,0.0042246535,50.4242577
2.734375,0.00413649748,50.4153679,0.00422381708,50.4241733
2.74414063,0.00418590324,50.4203499,0.00425027716,50.4268419
2.75390625,0.00424306453,50.4261145,0.00430356237,50.4322163
2.76367188,0.00429665747,50.4315198,0.00437332178,50.4392532
2.7734375,0.00433666072,50.4355549,0.00444317201,50.4463002
2.78320313,0.00435800112,50.4377076,0.00449672055,50.4517032
2.79296875,0.00436236827,50.4381482,0.00452355245,50.4544108
2.80273438,0.00435755031,50.4376622,0.00452299555,50.4543546
2.8125,0.00435455179,50.4373597,0.00450430467,50.4524685
2.82226563,0.00436356061,50.4382685,0.00448322086,50.4503411
2.83203125,0.00439024277,50.4409602,0.00447618545,50.4496312
2.84179688,0.00443371293,50.4453458,0.00449433602,50.4514626
2.8515625,0.00448690825,50.4507131,0.00453947741,50.4560178
2.86132813,0.00453921157,50.455991,0.00460348569,50.4624776
2.87109375,0.00458035106,50.4601427,0.00467134054,50.4693264
2.88085938,0.00460414565,50.4625442,0.00472665598,50.4749103
2.890625,0.00461073167,50.4632089,0.00475767431,50.4780418
2.90039063,0.00460647009,50.4627788,0.00476153234,50.4784313
2.91015625,0.00460158489,50.4622857,0.00474525317,50.4767878
2.91992188,0.00460640965,50.4627727,0.00472312228,50.4745536
2.9296875,0.00462762103,50.4649135,0.00471142845,50.4733731
2.93945313,0.00466583236,50.4687704,0.00472250612,50.4744914
2.94921875,0.00471541528,50.4737756,0.00476025856,50.4783027
2.95898438,0.00476659864,50.4789428,0.00481878737,50.4842121
2.96875,0.00480906341,50.4832302,0.0048846092,50.4908586
2.97851563,0.00483571231,50.485921,0.00494162845,50.4966169
2.98828125,0.00484523819,50.4868829,0.00497703335,50.5001928
2.99804688,0.00484256293,50.4866127,0.00498595675,50.5010941
3.0078125,0.00483700155,50.4860512,0.00497320755,50.4998064
3.01757813,0.00483883658,50.4862365,0.00495145816,50.4976097
3.02734375,0.00485556291,50.4879254,0.00493657131,50.4961062
3.03710938,0.00488917498,50.4913196,0.00494178985,50.4966332
3.046875,0.0049354785,50.4959958,0.00497291817,50.4997772
3.05664063,0.00498566419,50.5010646,0.00502624869,50.5051639
